direccion,telefono,paginaweb,email,provincia_url,empresa_url
"Polígono Industrial de O Campiño, Rúa do Outeiro Redondo, Parcela A-48, 36158",986 84 23 93,https://cosaplag.com,cosaplag@cosaplag.com,https://amisando.es/servicios/pontevedra/,https://amisando.es/servicios/pontevedra/cosaplag-s-l-u-pontevedra/
"Calle Paralela, 1 ( Pol Ind Granxa ), 36400 Porriño ( O ), Pontevedra",900 901 076,https://rentokil.es,,https://amisando.es/servicios/pontevedra/,https://amisando.es/servicios/pontevedra/porrino/control-de-plagas-rentokil-initial-porrino/
"Rúa Castelao, 2, bajo, 36450 Salvaterra de Miño, Pontevedra",604 01 95 16,https://fumigacionestorres.com,eduardo@fumigacionestorres.com,https://amisando.es/servicios/pontevedra/,https://amisando.es/servicios/pontevedra/salvatierra-de-mino/fumigaciones-torres-s-l-salvatierra-de-mino/
"Rúa Muxeira, 9, 36690 Soutomaior, Pontevedra",986 07 01 64,https://siscop.es,siscop@siscop.es,https://amisando.es/servicios/pontevedra/,https://amisando.es/servicios/pontevedra/sotomayor/control-de-plagas-siscop-sotomayor/
"AVENIDA PEINADOR, 71, BAJO, 36417 Peinador, Pontevedra",986 11 87 14,https://plagostel.com,info@plagostel.es,https://amisando.es/servicios/pontevedra/,https://amisando.es/servicios/pontevedra/peinador/plagostel-peinador/
"Pol. Ind. de Trabanca Badiña, Rúa do Enxeño, 12, 36613 Vilagarcía de Arousa, Pontevedra",986 50 64 27,https://plagal.es,plagal@plagal.es,https://amisando.es/servicios/pontevedra/,https://amisando.es/servicios/pontevedra/villagarcia-de-arosa/plagal-control-de-plagas-villagarcia-de-arosa/
"Polígono Oceanis, Nave 5.14 Cataboi, 36418 O Porriño, Pontevedra",886 12 20 98,https://kindling.es,info@kindling.es,https://amisando.es/servicios/pontevedra/,https://amisando.es/servicios/pontevedra/porrino/control-de-plagas-kindling-porrino/
"Muelle de Guixar, s/n - Edificio Pif - of. nº4, 36200 Vigo, Pontevedra",986 11 58 12,https://plagal.es,plagal@plagal.es,https://amisando.es/servicios/pontevedra/,https://amisando.es/servicios/pontevedra/vigo/plagal-control-de-plagas-vigo/
No se ha proporcionado,881 16 41 45,https://anticimex.es,protecciondedatos@anticimex.com.es,https://amisando.es/servicios/pontevedra/,https://amisando.es/servicios/pontevedra/agolada/control-de-plagas-anticimex-3d-galicia-agolada/
"C. Río Órbigo, 8, 37003 Salamanca",615 10 38 93,https://kisal.es,kisalsanidad@gmail.com,https://amisando.es/servicios/salamanca/,https://amisando.es/servicios/salamanca/control-de-plagas-kisal-sanidad-ambiental-salamanca/
"C. Hoces del Duratón, 57, BAJO, 37008 Salamanca",923 19 31 49,https://Ficha de GMB,,https://amisando.es/servicios/salamanca/,https://amisando.es/servicios/salamanca/control-de-plagas-la-encina-servicios-integrados-s-l-u-salamanca/
"C. del Regato, 21, 37850 Nava de Sotrobal, Salamanca",695 31 19 96,https://grupoabiocontrol.com,abiocontrol@gmail.com,https://amisando.es/servicios/salamanca/,https://amisando.es/servicios/salamanca/nava-de-sotrobal/abiocontrol-nava-de-sotrobal/
"C. Galileo, 18, Bajo, 37004 Salamanca",923 12 32 63,https://trasanam.com,info@trasanam.com,https://amisando.es/servicios/salamanca/,https://amisando.es/servicios/salamanca/control-de-plagas-trasanam-salamanca/
"C. Robledo, 42, 37184 Villares de la Reina, Salamanca",923 20 99 13,https://ailcapa.com,,https://amisando.es/servicios/salamanca/,https://amisando.es/servicios/salamanca/villares-de-la-reina/control-de-plagas-ailcapa-villares-de-la-reina/
"C. del Duero Edificio Incubadora, Laboratorio 1, 37185 Villamayor, Salamanca",923 06 28 92,https://abiocisa.com,,https://amisando.es/servicios/salamanca/,https://amisando.es/servicios/salamanca/villamayor/control-de-plagas-abiocisa-s-l-u-villamayor/
"Ctra. Aldeacipreste, 31, 37700 Béjar, Salamanca",623 03 91 65,https://bejarcontrol.es,bejarcontrol@gmail.com,https://amisando.es/servicios/salamanca/,https://amisando.es/servicios/salamanca/bejar/bejarcontrol/
"C. Tercera, 28, 37188 Carbajosa de la Sagrada, Salamanca",923 19 37 27,https://abiomed.es,info@abiomed.es,https://amisando.es/servicios/salamanca/,https://amisando.es/servicios/salamanca/carbajosa-de-la-sagrada/control-de-plagas-abiomed-higiene-carbajosa-de-la-sagrada/
"Carr. Gral. del Nte., 29, local 30, 38350 Tacoronte, Santa Cruz de Tenerife",922 98 10 75,https://controldeplagashayek.com,dddhayek@gmail.com,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/tacoronte/hayek-empresa-de-control-de-plagas-tacoronte/
No se ha proporcionado,630 06 66 60,https://atlanticplagas.es,,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/adeje/atlantic-plagas-adeje/
"Avenida Principal, 9, 38530 Malpaís, Santa Cruz de Tenerife",922 50 21 33,https://fumigadorainternacional.com,,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/candelaria/fumigadora-internacional-candelaria/
"Av. Claudio Delgado Díaz, 73, 1 Planta, 38639 Las Chafiras, Santa Cruz de Tenerife",627 52 55 17,https://controlpluscanarias.com,,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/las-chafiras/control-plus-canarias-las-chafiras/
"C. de Carlos J.R. Hamilton, 12, 38001 Santa Cruz de Tenerife",644 76 82 65,https://masqueplagas.com,info@masqueplagas.com,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/masqueplagas-control-de-plagas-santa-cruz-de-tenerife/
"Cmo de las Mantecas, 11, 38010 Santa Cruz de Tenerife",922 64 55 55,https://apinsa.com,apinsa@apinsa.com,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/control-de-plagas-apinsa-central-santa-cruz-de-tenerife/
"C. Ecuador, 52, 38500 Güímar, Santa Cruz de Tenerife",634 93 51 53,https://castesolcontroldeplagas.es,castesolcontroldeplagas@gmail.com,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/guimar/castesol-control-de-plagas-guimar/
"C/ Subida Cuesta Piedra, 10, local A, 38008 Santa Cruz de Tenerife",922 22 16 30,https://controlcanarias.com,info@controlcanarias.com,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/controlcanarias-com-santa-cruz-de-tenerife/
"Fray Luis De Leon 3, Av. Santa Cruz, 60, portal A - oficina 2, 38611 San Isidro, Santa Cruz de Tenerife",676 89 20 42,https://teneplagas.com,info@teneplagas.com,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/san-isidro/control-de-plagas-teneplagas-san-isidro/
No se ha proporcionado,822 77 10 53,https://anticimex.es,protecciondedatos@anticimex.com.es,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/adeje/control-de-plagas-anticimex-3d-tenerife-adeje/
"C. el Toscal, 16, 38417 Los Realejos, Santa Cruz de Tenerife",922 34 66 10,https://conpla.es,info@conpla.es,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/los-realejos/control-de-plagas-conpla-los-realejos/
"C. Ánade, 4, BAJO, 38107 Santa Cruz de Tenerife",922 08 27 09,https://serviplagastenerife.com,,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/fumigaciones-canarias-de-salud-ambiental-sl-santa-cruz-de-tenerife/
"C. Reyes Catolicos, 13, bajo local 2, 38410 Los Realejos, Santa Cruz de Tenerife",922 10 46 36,https://maxiplaga.com,Info@maxiplaga.com,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/los-realejos/maxiplaga-los-realejos/
"Av. Reyes Catolicos, 33, 38005 Santa Cruz de Tenerife, Edificio Jupiter piso 9 apartamento 9-H, 38005 Santa Cruz de Tenerife",676 89 20 42,https://teneplagas.com,info@teneplagas.com,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/control-de-plagas-teneplagas-santa-cruz-de-tenerife/
"Trans. 1ª el Horno, 19, 38410 Los Realejos, Santa Cruz de Tenerife",617 87 09 19,https://fumigacionesbravo.com,,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/los-realejos/fumigaciones-bravo-los-realejos/
No se ha proporcionado,647 01 14 20,https://horcucan.com,,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/adeje/horcucan-control-de-plagas-adeje/
"Carr. Autovìa San Andrès, 33, 38180 Santa Cruz de Tenerife",606 55 93 39,https://Ficha de GMB,,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/desinsectaciones-hayek-santa-cruz-de-tenerife/
"C. Icerse, 65, 38530 Candelaria, Santa Cruz de Tenerife",654 68 07 53,https://racuten.es,,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/candelaria/racuten-control-de-plagas-candelaria/
No se ha proporcionado,607 59 48 34,https://serviplagastenerife.com,,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/adeje/serviplagas-tenerife-adeje/
"C. Virgen de Candelaria, n1, 38611 San Isidro, Santa Cruz de Tenerife",634 27 49 81,https://Ficha de GMB,,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/san-isidro/aricontrol-san-isidro/
"C. Benítez de Lugo, 5, 38580 Villa de Arico, Santa Cruz de Tenerife",697 93 85 68,https://queenbee.es,,https://amisando.es/servicios/santa-cruz-de-tenerife/,https://amisando.es/servicios/santa-cruz-de-tenerife/villa-de-arico/queen-bee-control-de-plagas-villa-de-arico/
"Calle Cándido López, 4, 40004 Segovia",921 42 98 52,https://zoosanserviciosveterinarios.com,p.duran@colvet.es,https://amisando.es/servicios/segovia/,https://amisando.es/servicios/segovia/control-de-plagas-zoosan-servicios-veterinarios-slp-segovia/
"Pol. Ind. los Cantosales, C. Salado, 1, 41510 Mairena del Alcor, Sevilla",653 81 89 03,https://cuevahonda.com,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/mairena-del-alcor/control-de-plagas-cueva-honda-mairena-del-alcor/
"Avenida Via Apia, 7, Módulos, 54-55, Edificio Ágora, planta 3, 41016 Sevilla",954 92 61 86,https://pinedaintegrados.com,info@pinedaintegrados.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/control-de-plagas-pineda-servicios-integrados-sevilla/
"Mercasevilla, Edificio Administrativo, Local 3, 41020 Sevilla",954 00 92 54,https://grupopromas.es,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/control-de-plagas-promas-sevilla/
"C. Tesalónica, NAVE 107, 41007 Sevilla",680 20 49 05,https://desinsectacionesverdugo.com,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/desinsectaciones-verdugo-sevilla/
"C. Alfareros, 2, 41400 Écija, Sevilla",954 02 40 66,https://plagasol.es,desinfecciones@plagasol.es,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/ecija/plagasol-desinfeccion-y-control-de-plagas-ecija/
"C. Ruiseñor, 2, 41702 Dos Hermanas, Sevilla",676 95 33 57,https://ecologicadeplagas.es,info@ecologicadeplagas.es,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/dos-hermanas/ecologica-de-plagas-dos-hermanas/
"Calle La Red Nte. Parcela, 50, Nave 27, 41500 Alcalá de Guadaíra, Sevilla",648 04 74 78,https://plagasguadaira.es,plagasguadaira@gmail.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/alcala-de-guadaira/plagas-guadaira-alcala-de-guadaira/
"C. Tesalónica, 14, nave 9, 41007 Sevilla",609 66 98 90,https://seviplagas.com,info@seviplagas.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/seviplagas-sevilla/
"C. Juventud, 14, 41927 Mairena del Aljarafe, Sevilla",954 18 28 55,https://biovidaplagas.com,biovidaplagas@gmail.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/mairena-del-aljarafe/biovida-plagas-sl-mairena-del-aljarafe/
"C. Parsi 6, 57, 41016 Sevilla",900 901 076,https://rentokil.com,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/rentokil-initial-control-de-plagas-en-sevilla/
"Poligono Industrial El Cerro, C. Alfarería, 28, 41210 Sevilla",954 41 84 77,https://procoam.com,info@procoam.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/guillena/control-de-plagas-procoam-s-c-a-guillena/
"P.I. El Pino, C. Pino Silvestre, 32, nave 18, 41016 Sevilla",691 42 00 83,https://plagasonline.es,contacto@plagasonline.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/plagas-online-sevilla/
"Calle Amor, 44, 41006 Sevilla",644 70 22 69,https://almuedo.es,info@almuedo.es,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/control-de-plagas-almuedo-y-sucesores-s-l-sevilla/
"C. Pino Ponderosa, 34, 41016 Sevilla",954 41 00 46,https://3dpestcontrol.es,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/3dpestcontrol-sevilla/
"Calle Palmerita Polígono, C. Industrial la Palmera, nave 7B, 41700 Dos Hermanas, Sevilla",954 28 01 10,https://rocadefisan.es,ad@rocadefisan.es,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/dos-hermanas/control-de-plagas-roca-defisan-dos-hermanas/
"Avenida de Andalucía, 22, 41563 Isla Redonda, Sevilla",607 97 33 60,https://hisan.es,info@hisan.es,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/isla-redonda/hisan-control-de-plagas-eliminar-termitas-y-legionella-isla-redonda/
"C/ Isla Redonda, 10, 41563 Isla Redonda-La Aceñuela, Sevilla",607 97 33 60,https://coplanplagas.es,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/isla-redonda/control-de-plagas-coplan-higiene-publica-isla-redonda/
"C. Trianilla, 13, 41510 Mairena del Alcor, Sevilla",661 84 58 42,https://Ficha de GMB,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/mairena-del-alcor/desinsects-control-de-plagas-mairena-del-alcor/
"C. Alcalá X Cinco, 17, 41500 Alcalá de Guadaíra, Sevilla",691 09 09 73,https://qksur.com,info@qksur.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/alcala-de-guadaira/qksur-control-de-plagas-alcala-de-guadaira/
"Edificio Agora, Av. Vía Apia, 7, Portal A, planta 2ª, numero 38, 41016 Sevilla",615 41 60 70,https://amisando.es,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/control-de-plagas-sevilla-servicios-de-sanidad-ambiental-para-empresas-amisando/
"Polígono Industrial las Calquillas, 0 Parcela 5, 41200 Alcalá del Río, Sevilla",955 65 04 62,https://tecniplag.es,tecniplag@tecniplag.es,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/alcala-del-rio/tecniplag-alcala-del-rio/
"Av. Camas, 1-3, LOCAL 10, 41110 Bollullos de la Mitación, Sevilla",679 15 13 31,https://desatascosdtres.com,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/bollullos-de-la-mitacion/control-de-plagas-dtres-servicios-s-c-bollullos-de-la-mitacion/
"41800 Sanlúcar la Mayor, Sevilla",611 65 61 45,https://fumigar-plagas-sevilla.es,contacto@fumigar-plagas-sevilla.es,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/sanlucar-la-mayor/fumigar-plagas-sevilla-aljarafe-sanlucar-la-mayor/
"C. Haendel, 3, 41600 Arahal, Sevilla",646 28 84 96,https://fumigania.com,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/arahal/fumigania-arahal/
"C. Café de Chinitas, 7, 41309 San José de la Rinconada, Sevilla",679 14 83 02,https://plaguisur.com,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/san-jose-de-la-rinconada/control-de-plagas-sevilla-termitas-carcoma-legionella-plaguisur-san-jose-de-la-rinconada/
"Polígono Industrial El Cáñamo II, Calle Isaac Newton,35, 41300 San José de la Rinconada, Sevilla",954 96 00 75,https://Ficha de GMB,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/san-jose-de-la-rinconada/control-de-plagas-apinsur-sevilla-s-l-san-jose-de-la-rinconada/
"Plaza Vicente Gallego, 4, 41009 Sevilla",609 58 88 33,https://desinsevi.es,ddd.desinsectacionessevilla@hotmail.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/desinsectaciones-sevilla/
"Polígono Industrial Alcalá X C/ Cinco N°7, 41500 Alcalá de Guadaíra, Sevilla",686 97 82 76,https://limpiezassevilla.es,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/alcala-de-guadaira/limpiezas-especiales-y-control-de-plagas-sevilla-alcala-de-guadaira/
"C. Covadonga, 5, 41010 Sevilla",954 33 04 71,https://Ficha de GMB,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/control-de-plagas-andesa-sevilla/
"C. Arquitectura, Número 12, 41210 Guillena, Sevilla",955 25 28 71,https://fumiluz.es,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/guillena/control-de-plagas-fumiluz-guillena/
"C. Venecia, 10 trasera, Local 6, 41089 Montequinto, Sevilla",955 22 81 53,https://fumigacionesmontequinto.es,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/montequinto/fumigaciones-montequinto/
"C. Parsi 9, 41016 Sevilla",954 99 94 22,https://fumisur.com,fumisur@fumisur.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/control-de-plagas-fumisur-sl-sevilla/
"C. Antonio de Nebrija, 26, 41740 Lebrija, Sevilla",676 82 36 87,https://plagalimp.com,desatascosyplagasjuanichi@gmail.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/lebrija/desatascos-plagalimp-control-de-plagas-termitas-roedores-insectos-alquiler-de-wc-portatiles-lebrija/
"Pl. Rosa de Pasión, 4, 41009 Sevilla",655 97 87 82,https://naturplagas.com,info@naturplagas.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/naturplagas-plagas-fumigaciones-desinfecciones-sevilla/
"C. Tren Changay, 4, 41015 Sevilla",650 02 19 30,https://biogestionservices.es,bgs@biogestionservices.es,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/control-de-plagas-biogestion-services-bgs-sevilla/
"C. José Marín Suárez, 30, 41210 Guillena, Sevilla",955 44 23 15,https://sanycon.com,comunicacion@sanycon.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/guillena/control-de-plagas-sanycon-guillena/
"C. Hilanderos, 26, 41410 Carmona, Sevilla",954 14 44 77,https://promeca.es,promeca@promeca.es,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/carmona/control-de-plagas-promeca-s-l-carmona/
"Av. del Guadalquivir, nave 1 s/n, 41320 Cantillana, Sevilla",722 78 34 99,https://linkedin.com,,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/cantillana/control-de-plagas-grupo-fertiolca-s-l-cantillana/
"Pol. Ind. los Llanos, C. Extremadura, 55, 41909 Salteras, Sevilla",954 39 56 93,https://integraldeplagas.com,info@integraldeplagas.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/salteras/integral-de-plagas-s-l-salteras/
"C. la Red Dieciséis, 64, 41500 Alcalá de Guadaíra, Sevilla",954 44 30 97,https://abagagoycucasol.com,info@abagagoycucasol.com,https://amisando.es/servicios/sevilla/,https://amisando.es/servicios/sevilla/alcala-de-guadaira/control-de-plagas-desatascos-abagago-y-cucasol-ddd-alcala-de-guadaira/
"Pol. Ind. Las Casas C/J s/nº Vivero de Empresas de Soria Nave 2, 42005 Soria",640 83 58 06,https://Ficha de GMB,,https://amisando.es/servicios/soria/,https://amisando.es/servicios/soria/controliti-soria/
"Poligono Industrial Las Casas, 10, C. D, Parcela 44, Nave 10, 42005 Soria",637 54 84 59,https://serbiam.com,plagas@serbiam.com,https://amisando.es/servicios/soria/,https://amisando.es/servicios/soria/serbiam-control-de-plagas-soria/
"Ctra. Cristaleria, 12, 43720 L'Arboç, Tarragona",977 67 07 55,https://sunetplagas.com,info@sunetplagas.com,https://amisando.es/servicios/tarragona/,https://amisando.es/servicios/tarragona/laposarboc/sunet-plagas-larboc/
"C/.Baix n°10 2n, 1r, 43382 Maspujols, Tarragona",609 38 12 96,https://limpiainsect.com,,https://amisando.es/servicios/tarragona/,https://amisando.es/servicios/tarragona/maspujols/control-de-plagas-limpiainsecttotal-maspujols/
"Carrer Xile, 7, 43870 Amposta, Tarragona",649 10 59 74,https://controldeplaguesirco.com,info@controldeplaguesirco.com,https://amisando.es/servicios/tarragona/,https://amisando.es/servicios/tarragona/amposta/control-de-plagues-irco-amposta/
"Carrer d'Antoni Rius i Miró, 11, 43205 Reus, Tarragona",977 91 14 10,https://comercialbaixcamp3d.es,info@comercialbaixcamp3d.es,https://amisando.es/servicios/tarragona/,https://amisando.es/servicios/tarragona/reus/comercial-baix-camp-3d-plagas-reus/
"Autovà­a Bellissens, 43206 Reus, Tarragona",977 39 57 87,https://jardiland.es,,https://amisando.es/servicios/tarragona/,https://amisando.es/servicios/tarragona/reus/control-de-aves-jardiland-reus/
"Carrer dels Rebolledo, 11, Bajos, 43004 Tarragona",977 23 21 47,https://sedesa.com,info@sedesa.com,https://amisando.es/servicios/tarragona/,https://amisando.es/servicios/tarragona/sedesa-control-de-plagas-tarragona/
"Carrer de Marçà, 20, 43206 Reus, Tarragona",977 34 34 29,https://controlbio.com,,https://amisando.es/servicios/tarragona/,https://amisando.es/servicios/tarragona/reus/control-de-legionella-resultados-reus/
"Carrer dels Rebolledo, 11, Bajos, 43004 Tarragona",977 23 21 47,https://sedesa.com,info@sedesa.com,https://amisando.es/servicios/tarragona/,https://amisando.es/servicios/tarragona/control-de-legionella-resultados-tarragona/
"Carrer Irlanda, 4 Nave, 43120 Poligono Industrial de Constantí, Tarragona",977 21 11 18,https://rocadefisan.es,ad@rocadefisan.es,https://amisando.es/servicios/tarragona/,https://amisando.es/servicios/tarragona/poligono-industrial-de-constanti/control-de-plagas-roca-defisan-poligono-industrial-de-constanti/
"Carrer de Lepant, 30, 43202 Reus, Tarragona",977 34 01 36,https://pepagropinsos.com,info@pepagropinsos.com,https://amisando.es/servicios/tarragona/,https://amisando.es/servicios/tarragona/reus/control-de-plagas-pep-agropinsos-reus/
"Carrer de Marçà, 20, 43206 Reus, Tarragona",977 34 34 29,https://controlbio.com,,https://amisando.es/servicios/tarragona/,https://amisando.es/servicios/tarragona/reus/bio-control-plagas-tractaments-biologics-de-control-sl-reus/
"Camí Reial, 17, 43700 El Vendrell, Tarragona",977 15 47 37,https://ambinet.cat,,https://amisando.es/servicios/tarragona/,https://amisando.es/servicios/tarragona/el-vendrell/ambinet-sanitat-ambiental-control-de-plagas-el-vendrell/
"Carrer Riu Brugent, 19-22, esc-3 1C, 43850 Cambrils, Tarragona",692 65 14 25,https://ecobiocen.es,info@ecobiocen.es,https://amisando.es/servicios/tarragona/,https://amisando.es/servicios/tarragona/cambrils/ecobiocen-control-de-plagas-fumigaciones-cucarachas-termitas-tarragona-ecobiocen-cambrils/
"C. Bajo los Arcos, 24, 44001 Teruel",978 60 95 93,https://acitur.com,,https://amisando.es/servicios/teruel/,https://amisando.es/servicios/teruel/fumigaciones-resultados-teruel/
"C. Bajo los Arcos, 24, 44001 Teruel",978 60 95 93,https://acitur.com,,https://amisando.es/servicios/teruel/,https://amisando.es/servicios/teruel/control-de-plagas-acitur-sl-teruel/
"Av. Bartolomé Esteban, 18, Bajo, 44600 Alcañiz, Teruel",652 40 55 86,https://biomart.es,info@biomart.es,https://amisando.es/servicios/teruel/,https://amisando.es/servicios/teruel/alcaniz/control-de-carcoma-biomart-alcaniz/
"C/. Río Jarama, 132, Nave 10.03, 45007 Toledo",925 22 61 57,https://phcontrolplagas.es,info@phcontroldeplagas.es,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/ph-control-de-plagas-toledo/
"Av. Purísima Concepción, 12, 45006 Toledo",661 68 17 06,https://Ficha de GMB,,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/control-de-plagas-desinfecciones-la-mancha-toledo/
No se ha proporcionado,925 05 55 40,https://anticimex.es,protecciondedatos@anticimex.com.es,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/ajofrin/control-de-plagas-anticimex-3d-toledo-ajofrin/
"Calle Las, C. Nieves, 28, 45600 Talavera de la Reina, Toledo",925 97 12 20,https://sixsa.es,info@sixsa.es,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/talavera-de-la-reina/sixsa-seguridad-ambiental-control-de-plagas-los-autenticos-expertos-en-termitas-y-carcoma-talavera-de-la-reina/
"Av. Pío XII, 68, 1ºizq, 45600 Talavera de la Reina, Toledo",649 34 82 57,https://exprodim.com,miguel@exprodim.com,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/talavera-de-la-reina/exprodim-control-de-plagas-expertos-en-termitas-y-carcoma-certificados-de-control-de-plagas-talavera-de-la-reina/
"C. Madroño, 12, 45314 Ciruelos, Toledo",689 26 51 42,https://tramplagas.es,info@tramplagas.es,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/ciruelos/tramplagas-salud-ambiental-ciruelos/
No se ha proporcionado,918 67 15 29,https://Ficha de GMB,,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/ajofrin/j-a-m-g-control-de-plagas-ajofrin/
"C. Valtoledano, 6, 45920 La Torre de Esteban Hambrán, Toledo",653 22 70 85,https://biocidascontroldeplagas.es,info@biocidascontroldeplagas.es,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/la-torre-de-esteban-hambran/biocidas-control-de-plagas-desinfeccion-desinsectacion-desratizacion-la-torre-de-esteban-hambran/
"C. Alfares, 18, 45600 Talavera de la Reina, Toledo",653 22 70 85,https://biocidascontroldeplagas.es,info@biocidascontroldeplagas.es,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/talavera-de-la-reina/control-de-plagas-talavera-desinfeccion-desinsectacion-desratizacion-talavera-de-la-reina/
No se ha proporcionado,644 88 26 41,https://vectoralia.es,info@vectoralia.es,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/ajofrin/vectoralia-control-en-higiene-ambiental-ajofrin/
"C. Río Fuentebrada, 11, 45007 Toledo",653 22 70 85,https://biocidascontroldeplagas.es,info@biocidascontroldeplagas.es,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/control-de-plagas-toledo-desinfeccion-desinsectacion-desratizacion/
"C. Río Jarama, Nº 132, Nave 1.12, 45007 Toledo",925 19 27 85,https://Ficha de GMB,,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/tecnoplagas-3d-toledo/
